major_options,count
"['Leather Seats', 'Sunroof/Moonroof', 'Navigation System', 'Alloy Wheels', 'Preferred Package', 'Bluetooth', 'Backup Camera', 'Remote Start', 'Parking Sensors', 'Heated Seats', 'Ultimate Package']",23
"['Alloy Wheels', 'Third Row Seating', 'Adaptive Suspension', 'Parking Sensors', 'Heated Seats', 'Android Auto', 'CarPlay']",23
"['Bluetooth', 'Tow Package']",23
"['Sunroof/Moonroof', 'Navigation System', 'Alloy Wheels', 'Bluetooth', 'Backup Camera', 'Remote Start', 'Blind Spot Monitoring', 'Heated Seats', 'Comfort Package', 'CarPlay', 'Convenience Package']",23
"['Adaptive Cruise Control', 'Bluetooth', 'Remote Start', 'Multi Zone Climate Control']",23
"['Leather Seats', 'Navigation System', 'Alloy Wheels', 'Bluetooth', 'Backup Camera', 'Remote Start', 'Blind Spot Monitoring', 'Heated Seats', 'Quick Order Package']",23
"['Leather Seats', 'Sunroof/Moonroof', 'Navigation System', 'DVD Entertainment System', 'Third Row Seating', 'Blind Spot Monitoring', 'Parking Sensors', 'Heated Seats', 'Android Auto', 'CarPlay', 'Bluetooth', 'Backup Camera', 'Remote Start']",23
"['Adaptive Cruise Control', 'Alloy Wheels', 'Bluetooth', 'Backup Camera', 'Remote Start', 'Blind Spot Monitoring', 'Heated Seats', 'Android Auto', 'CarPlay']",23
"['Backup Camera', 'Cargo Package']",23
"['Leather Seats', 'Sunroof/Moonroof', 'Navigation System', 'Bluetooth', 'Backup Camera', 'Remote Start', 'Blind Spot Monitoring', 'Heated Seats']",23
"['Navigation System', 'Adaptive Cruise Control', 'Bluetooth', 'Backup Camera']",23
"['Leather Seats', 'Sunroof/Moonroof', 'Navigation System', 'Third Row Seating', 'Backup Camera', 'Parking Sensors', 'Heated Seats', 'Android Auto', 'CarPlay', 'Luxury Package']",23
"['Leather Seats', 'Sunroof/Moonroof', 'Alloy Wheels', 'Backup Camera', 'Remote Start', 'Heated Seats', 'CarPlay']",23
"['Leather Seats', 'Sunroof/Moonroof', 'Navigation System', 'Alloy Wheels', 'Bluetooth', 'Backup Camera', 'Blind Spot Monitoring', 'Parking Sensors', 'Heated Seats', 'Android Auto', 'CarPlay']",23
"['Leather Seats', 'Sunroof/Moonroof', 'Navigation System', 'Adaptive Cruise Control', 'Alloy Wheels', 'Technology Package', 'Third Row Seating', 'Blind Spot Monitoring', 'Trim Package', 'Heated Seats', 'CarPlay', 'Bluetooth', 'Backup Camera', 'Remote Start']",23
"['Backup Camera', 'Cargo Package', 'Parking Sensors', 'Heated Seats', 'Android Auto', 'CarPlay']",23
"['Alloy Wheels', 'Bluetooth', 'Blind Spot Monitoring']",23
"['Leather Seats', 'Navigation System', 'Adaptive Cruise Control', 'Alloy Wheels', 'Backup Camera', 'Remote Start']",23
"['Bluetooth', 'Backup Camera', 'Remote Start', 'Convenience Package']",23
"['Alloy Wheels', 'Backup Camera', 'Heat Package', 'Parking Sensors', 'Heated Seats', 'Android Auto', 'Upgrade Package', 'CarPlay']",23
"['Sunroof/Moonroof', 'Navigation System', 'Alloy Wheels', 'Bluetooth', 'Backup Camera', 'Blind Spot Monitoring', 'Heated Seats', 'Android Auto', 'CarPlay']",23
['Multi Zone Climate Control'],23
"['Leather Seats', 'Sunroof/Moonroof', 'Navigation System', 'Alloy Wheels', 'Backup Camera', 'Blind Spot Monitoring', 'Parking Sensors', 'Premium Package', 'Heated Seats', 'Android Auto', 'CarPlay']",23
"['Sunroof/Moonroof', 'Navigation System', 'Alloy Wheels', 'Bluetooth', 'Backup Camera', 'Heated Seats', 'Cold Weather Package']",23
"['Leather Seats', 'Sunroof/Moonroof', 'Adaptive Cruise Control', 'Navigation System', 'Alloy Wheels', 'Third Row Seating', 'Bluetooth', 'Backup Camera', 'Blind Spot Monitoring', 'Remote Start', 'Heated Seats']",23
"['Backup Camera', 'Android Auto', 'Quick Order Package', 'CarPlay']",23
"['Leather Seats', 'Sunroof/Moonroof', 'Alloy Wheels', 'Bluetooth', 'Backup Camera', 'Remote Start', 'Parking Sensors', 'Heated Seats', 'Quick Order Package']",23
"['Navigation System', 'Alloy Wheels', 'Bluetooth', 'Backup Camera', 'Remote Start', 'Blind Spot Monitoring', 'Heated Seats', 'Quick Order Package']",23
"['Sunroof/Moonroof', 'Navigation System', 'Adaptive Cruise Control', 'Chrome Wheels', 'Technology Package', 'Bluetooth', 'Backup Camera', 'Remote Start', 'Blind Spot Monitoring', 'Heated Seats', 'Cold Weather Package']",23
"['Value Package', 'Steel Wheels', 'Backup Camera', 'Remote Start', 'Upgrade Package']",23
"['Sunroof/Moonroof', 'Navigation System', 'Alloy Wheels', 'Third Row Seating', 'Adaptive Suspension', 'Backup Camera', 'Heated Seats', 'Tow Package', 'Android Auto', 'CarPlay']",23
"['Bluetooth', 'Backup Camera', 'Remote Start', 'Blind Spot Monitoring', 'Parking Sensors', 'Heated Seats']",23
"['Leather Seats', 'Sunroof/Moonroof', 'Alloy Wheels', 'Bluetooth', 'Backup Camera', 'Premium Package', 'Heated Seats']",23
"['Sunroof/Moonroof', 'Bluetooth', 'Backup Camera', 'Parking Sensors']",23
"['Sunroof/Moonroof', 'Navigation System', 'Technology Package', 'Third Row Seating', 'Backup Camera', 'Blind Spot Monitoring', 'Heated Seats']",23
"['Sunroof/Moonroof', 'Navigation System', 'Alloy Wheels', 'Backup Camera', 'Heated Seats', 'CarPlay']",23
"['Driver Confidence Package', 'Alloy Wheels', 'LT Package', 'Backup Camera', 'Convenience Package']",23
"['Alloy Wheels', 'Third Row Seating', 'Bluetooth', 'Quick Order Package']",23
"['Suspension Package', 'Bluetooth', 'Backup Camera', 'Convenience Package']",23
"['Navigation System', 'Alloy Wheels', 'Bluetooth', 'Backup Camera', 'Heated Seats', 'Android Auto', 'CarPlay']",23
"['Leather Seats', 'Sunroof/Moonroof', 'Alloy Wheels', 'Remote Start', 'Heated Seats']",23
"['Navigation System', 'Adaptive Cruise Control', 'Alloy Wheels', 'Bluetooth', 'Backup Camera', 'Blind Spot Monitoring', 'Heated Seats']",23
"['Navigation System', 'Alloy Wheels', 'Preferred Package', 'Bluetooth', 'Backup Camera', 'Remote Start', 'Heated Seats', 'Android Auto', 'CarPlay', 'Convenience Package']",23
"['Leather Seats', 'Sunroof/Moonroof', 'Backup Camera', 'Heated Seats']",22
"['Third Row Seating', 'Steel Wheels', 'Backup Camera', 'Android Auto', 'Quick Order Package', 'CarPlay']",22
"['Sunroof/Moonroof', 'Navigation System', 'Alloy Wheels', 'Bluetooth', 'Backup Camera', 'Remote Start', 'Blind Spot Monitoring', 'Heated Seats', 'CarPlay']",22
"['Leather Seats', 'Sunroof/Moonroof', 'Alloy Wheels', 'Bluetooth', 'Backup Camera', 'Remote Start', 'Heated Seats', 'Android Auto', 'Quick Order Package', 'CarPlay']",22
"['Sunroof/Moonroof', 'Navigation System', 'Adaptive Cruise Control', 'Alloy Wheels', 'Third Row Seating', 'Backup Camera', 'Heated Seats']",22
"['Sunroof/Moonroof', 'Navigation System', 'Alloy Wheels', 'Third Row Seating', 'Backup Camera', 'Blind Spot Monitoring', 'Parking Sensors', 'Heated Seats']",22
"['Sunroof/Moonroof', 'Adaptive Cruise Control', 'Alloy Wheels', 'Technology Package', 'Backup Camera', 'Parking Sensors', 'Heated Seats', 'Android Auto', 'CarPlay']",22
"['Alloy Wheels', 'Appearance Package', 'Bluetooth', 'Backup Camera']",22
"['Sunroof/Moonroof', 'Navigation System', 'Adaptive Cruise Control', 'Alloy Wheels', 'Technology Package', 'Backup Camera']",22
"['Sunroof/Moonroof', 'Alloy Wheels', 'Bluetooth', 'Remote Start']",22
"['Navigation System', 'Alloy Wheels', 'Third Row Seating', 'Bluetooth', 'Backup Camera', 'Remote Start']",22
"['Steel Wheels', 'Heated Seats']",22
"['Leather Seats', 'Navigation System', 'Alloy Wheels', 'Bluetooth', 'Backup Camera', 'Remote Start', 'Parking Sensors', 'Heated Seats', 'Android Auto', 'Quick Order Package', 'CarPlay']",22
"['Navigation System', 'Alloy Wheels', 'Preferred Package', 'Bluetooth', 'Backup Camera', 'Android Auto', 'CarPlay', 'Convenience Package']",22
"['Sunroof/Moonroof', 'Navigation System', 'Alloy Wheels', 'Bluetooth', 'Backup Camera', 'Blind Spot Monitoring', 'Premium Package', 'Heated Seats', 'CarPlay']",22
"['Sunroof/Moonroof', 'Navigation System', 'Alloy Wheels', 'Technology Package', 'Backup Camera', 'Heated Seats', 'Android Auto', 'CarPlay']",22
"['Sunroof/Moonroof', 'Navigation System', 'Alloy Wheels', 'Backup Camera', 'Blind Spot Monitoring', 'Parking Sensors']",22
"['Navigation System', 'Alloy Wheels', 'Steel Wheels', 'Bluetooth']",22
"['Leather Seats', 'Sunroof/Moonroof', 'Alloy Wheels', 'Bluetooth', 'Backup Camera', 'Heated Seats', 'CarPlay']",22
"['Leather Seats', 'Sunroof/Moonroof', 'Navigation System', 'Adaptive Cruise Control', 'Alloy Wheels', 'Bluetooth', 'Backup Camera', 'Blind Spot Monitoring', 'Heated Seats', 'CarPlay']",22
"['Bluetooth', 'Backup Camera', 'Parking Sensors', 'Android Auto', 'Quick Order Package', 'CarPlay']",22
"['Leather Seats', 'Third Row Seating', 'Bluetooth', 'Backup Camera', 'Remote Start', 'Blind Spot Monitoring', 'Parking Sensors']",22
"['Third Row Seating', 'Backup Camera', 'Parking Sensors', 'Android Auto', 'CarPlay']",22
"['Value Package', 'Bluetooth', 'Backup Camera', 'Convenience Package']",22
"['Alloy Wheels', 'Third Row Seating', 'Bluetooth', 'Backup Camera', 'Blind Spot Monitoring', 'Android Auto', 'CarPlay']",22
"['Alloy Wheels', 'Bluetooth', 'Remote Start', 'Quick Order Package']",22
"['Alloy Wheels', 'Bluetooth', 'Backup Camera', 'Remote Start', 'Blind Spot Monitoring', 'Parking Sensors', 'Heated Seats', 'Android Auto', 'Quick Order Package', 'CarPlay']",22
"['Chrome Wheels', 'Bluetooth', 'Backup Camera', 'Convenience Package']",22
"['Sunroof/Moonroof', 'Alloy Wheels', 'Bluetooth', 'Backup Camera', 'Remote Start', 'Blind Spot Monitoring', 'Premium Package', 'Heated Seats']",22
"['Sunroof/Moonroof', 'Bluetooth', 'Backup Camera', 'Blind Spot Monitoring', 'Heated Seats', 'Android Auto', 'CarPlay']",22
"['Sunroof/Moonroof', 'Navigation System', 'Adaptive Cruise Control', 'Alloy Wheels', 'Bluetooth', 'Backup Camera', 'Blind Spot Monitoring', 'Parking Sensors', 'Heated Seats']",22
"['Sunroof/Moonroof', 'Navigation System', 'Alloy Wheels', 'Blind Spot Monitoring', 'Parking Sensors', 'Heated Seats', 'Android Auto', 'CarPlay']",22
"['Appearance Package', 'Steel Wheels', 'Bluetooth', 'Backup Camera', 'Convenience Package']",22
"['Leather Seats', 'Sunroof/Moonroof', 'Navigation System', 'Adaptive Cruise Control', 'Alloy Wheels', 'Bluetooth', 'Backup Camera', 'Remote Start', 'Parking Sensors', 'Heated Seats', 'Android Auto', 'CarPlay']",22
"['Sunroof/Moonroof', 'Bluetooth', 'Backup Camera', 'Remote Start', 'Blind Spot Monitoring', 'Parking Sensors', 'Heated Seats']",22
"['Sunroof/Moonroof', 'Alloy Wheels', 'Bluetooth', 'Backup Camera', 'Blind Spot Monitoring', 'Heated Seats', 'CarPlay']",22
"['Navigation System', 'Adaptive Cruise Control', 'Alloy Wheels', 'Backup Camera', 'Remote Start', 'Heated Seats', 'Android Auto', 'CarPlay']",22
"['Leather Seats', 'Sunroof/Moonroof', 'Alloy Wheels', 'Bluetooth', 'Backup Camera', 'Heated Seats', 'Android Auto', 'Quick Order Package', 'CarPlay']",22
"['Leather Seats', 'Sunroof/Moonroof', 'Navigation System', 'Adaptive Cruise Control', 'Alloy Wheels', 'Backup Camera', 'Blind Spot Monitoring', 'Heated Seats', 'CarPlay']",22
